"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","dengue_sj",1,1,"geom",328,6.69181352110307,17.5409040882832,4,9,1,17,4,2.24831668089332,0.238177298239652,0.343754092741558,2.24831668089332
"2","dengue_sj",1,2,"geom",328,7.87100503354311,34.078965716895,4,11,1,23,6,2.46252833716171,0.409418811195205,0.494638026642077,2.46252833716171
"3","dengue_sj",1,3,"geom",328,9.1185031876891,57.6823527140954,4,12,1,29,6,2.60376659684896,0.378643997409705,0.452638343206476,2.60376659684896
"4","dengue_sj",1,4,"geom",328,10.5385053404709,96.3509568260855,4,14,1,36,2,2.76072065112726,0.0706151051226132,0.133861278629003,2.76072065112726
"5","dengue_sj",1,5,"geom",328,12.1192826701949,148.641610115252,4,16,0,45,13,3.48031718455921,0.655211794089901,0.686009435037106,3.48031718455921
"6","dengue_sj",1,6,"geom",328,13.3761449663439,206.266224581527,4,17,0,53,10,3.23430973896712,0.519226632841778,0.558614015976545,3.23430973896712
"7","dengue_sj",1,7,"geom",328,14.2510102057963,263.833543070108,4,18,0,58,5,2.88582254800522,0.260786962251506,0.316595827432358,2.88582254800522
"8","dengue_sj",1,8,"geom",328,16.3439243669094,464.40902350174,4,20,0,73,2,2.85433969536249,0.0992576316603543,0.156851469706841,2.85433969536249
"9","dengue_sj",1,1,"geom",329,5.88272968016378,14.2485415413805,3,8,0,15,6,2.2891951189648,0.527828992141355,0.629176994260591,2.2891951189648
"10","dengue_sj",1,2,"geom",329,6.77731476958177,25.7893129343076,3,9,0,20,6,2.44122163472992,0.487067437470521,0.574121875221844,2.44122163472992
"11","dengue_sj",1,3,"geom",329,7.95947848996149,47.0005703837754,3,11,0,26,2,2.49267849536947,0.0949436077179424,0.177631797478238,2.49267849536947
"12","dengue_sj",1,4,"geom",329,9.07170259466396,66.1753783397192,4,12,0,31,13,3.52159831171487,0.763947932120314,0.793500095951453,3.52159831171487
"13","dengue_sj",1,5,"geom",329,9.92281098093562,101.902977605682,3,13,0,37,10,3.20382649766522,0.625253144831717,0.665859670373273,3.20382649766522
"14","dengue_sj",1,6,"geom",329,10.9516602077825,153.2867152615,3,14,0,43,5,2.72552597498276,0.326962814002567,0.392474550122826,2.72552597498276
"15","dengue_sj",1,7,"geom",329,11.8370035692282,198.992600898839,3,15,0,49,2,2.65662716660263,0.116911223357512,0.187095767113908,2.65662716660263
"16","dengue_sj",1,8,"geom",329,12.9107947895874,276.963124845806,3,16,0,56,0,2.80043056051395,0,0.0607838858491481,2.80043056051395
"17","dengue_sj",1,1,"geom",330,6.88982523726981,18.2943683506364,4,9,1,17,6,2.31006990075563,0.431894050391933,0.531148363757586,2.31006990075563
"18","dengue_sj",1,2,"geom",330,7.9481272485423,32.8708358990296,4,11,1,22,2,2.67509727932359,0.064945612954619,0.133845738465656,2.67509727932359
"19","dengue_sj",1,3,"geom",330,9.04101127320741,55.9254464738042,4,12,1,29,13,3.45421336915942,0.766569628522139,0.798181790201494,3.45421336915942
"20","dengue_sj",1,4,"geom",330,10.3558018495278,93.3635695101281,4,14,0,36,10,3.11177389704636,0.596356031885967,0.640877939854976,3.11177389704636
"21","dengue_sj",1,5,"geom",330,10.8667161280043,105.048115288291,4,14,0,39,5,2.69223393495792,0.285751232336077,0.353480699357082,2.69223393495792
"22","dengue_sj",1,6,"geom",330,11.4580379290717,138.999674738538,4,15,0,43,2,2.71192281106476,0.0975112956478185,0.163920287575893,2.71192281106476
"23","dengue_sj",1,7,"geom",330,12.2565878310459,186.135385121854,4,16,0,50,0,3.17306989405823,0,0.0418748490316294,3.17306989405823
"24","dengue_sj",1,8,"geom",330,12.6934857176794,287.094497609659,3,16,0,54,1,2.74886786397496,0.0500035508157269,0.114003828041768,2.74886786397496
"25","dengue_sj",1,1,"geom",331,7.24561165271,19.7835551284491,4,10,1,18,2,2.73295860305186,0.0544689288133072,0.119495545653734,2.73295860305186
"26","dengue_sj",1,2,"geom",331,8.11564806231953,34.2870920853441,4,11,1,23,13,3.45394393155844,0.817466151045422,0.849086831377353,3.45394393155844
"27","dengue_sj",1,3,"geom",331,9.21960647768674,55.9414024348625,4,12,1,29,10,3.01291986046708,0.629590250187861,0.678738214039998,3.01291986046708
"28","dengue_sj",1,4,"geom",331,10.1490552530679,83.0973266793921,4,13,1,34,5,2.62721691136282,0.285471465825209,0.357750808217192,2.62721691136282
"29","dengue_sj",1,5,"geom",331,11.1865271746414,121.055695066686,4,15,0,41,2,2.73917639495341,0.081657516895549,0.146281066158141,2.73917639495341
"30","dengue_sj",1,6,"geom",331,12.2035887194137,171.154358762302,4,16,0,48,0,3.37404719513798,0,0.0342507370383354,3.37404719513798
"31","dengue_sj",1,7,"geom",331,12.0126474832243,184.575750739383,4,15,0,48,1,2.78360391596925,0.0402403819754332,0.102055710186385,2.78360391596925
"32","dengue_sj",1,8,"geom",331,13.3593879166287,283.137330093233,3,17,0,59,0,2.88122981018447,0,0.0560657701637377,2.88122981018447
"33","dengue_sj",1,1,"geom",332,4.69489513684845,10.0053589879113,2,6,0,12,13,4.81672581359411,0.977591377431756,0.985684620022051,4.81672581359411
"34","dengue_sj",1,2,"geom",332,5.13929543674326,16.3333894282212,2,7,0,15,10,3.48613378227939,0.873402041964773,0.904021065400556,3.48613378227939
"35","dengue_sj",1,3,"geom",332,5.69262216454885,25.2220856192923,2,8,0,19,5,2.38543045209039,0.507678896471188,0.599728244687021,2.38543045209039
"36","dengue_sj",1,4,"geom",332,6.29763662442788,38.9804765236222,2,8,0,23,2,2.16593316276964,0.17578912554695,0.290432029723612,2.16593316276964
"37","dengue_sj",1,5,"geom",332,6.65034117157277,54.9037688154856,2,9,0,27,0,2.43693631869681,0,0.087428294003144,2.43693631869681
"38","dengue_sj",1,6,"geom",332,7.04158221820635,68.1980236682075,2,9,0,29,1,2.16708027389493,0.0948272739406341,0.209338745364879,2.16708027389493
"39","dengue_sj",1,7,"geom",332,7.72285582554738,89.7124268399534,2,10,0,34,0,2.25938461158923,0,0.10441472059671,2.25938461158923
"40","dengue_sj",1,8,"geom",332,7.31382615926083,93.5042784986294,2,9,0,33,14,4.14471471673522,0.846658222479083,0.86250617894232,4.14471471673522
"41","dengue_sj",1,1,"geom",333,10.7606897386772,39.0751887022544,6,14,2,26,10,2.71920789945286,0.484472294476277,0.550399249002838,2.71920789945286
"42","dengue_sj",1,2,"geom",333,12.1316178601403,67.7767860509305,6,16,2,33,5,2.85040744623118,0.1447113316404,0.202532088865489,2.85040744623118
"43","dengue_sj",1,3,"geom",333,13.0629678227669,98.2678769476731,6,17,1,39,2,3.4110862475015,0.0283940105063671,0.0613993394470547,3.4110862475015
"44","dengue_sj",1,4,"geom",333,14.1226026096242,148.490557329361,6,18,1,47,0,4.56937610050102,0,0.0103644240598322,4.56937610050102
"45","dengue_sj",1,5,"geom",333,15.0138315584768,193.692930864491,6,20,1,52,1,3.60106705204884,0.0129465298345709,0.040241111997709,3.60106705204884
"46","dengue_sj",1,6,"geom",333,15.6032537368666,278.142401824436,5,20,1,60,0,3.84121037489571,0,0.0214676017673956,3.84121037489571
"47","dengue_sj",1,7,"geom",333,16.0851919332461,302.035810490032,5,20,1,64,14,3.54751482903641,0.590953672889005,0.61974978695994,3.54751482903641
"48","dengue_sj",1,8,"geom",333,16.2525410005363,363.561245166055,5,21,0,66,6,2.99975610792376,0.277040754787216,0.326839967307425,2.99975610792376
"49","dengue_sj",1,1,"geom",334,11.4835076255063,43.4961685814686,7,15,2,27,5,2.88893695740005,0.122469069207649,0.178104393114028,2.88893695740005
